Id,year,CountryName,gdp,transport,retail,mining,life,import,house,gge,gfix,gcf,fertility,fce,export,cons,agri
10,1970,Cape Verde ,618.9589509024773,8.792225235359309,14.37875370655065,28.77144522472382,72.70048780487805,19.38059593827027,55.45067552557094,20.81952032603979,21.73991110853414,22.0136644845794,2.258,76.27019585161074,21.92223297821745,7.341425711367593,20.92640569632065
10,1971,Cape Verde ,566.3582995356821,8.578425682600404,14.27841871856255,28.46514542921883,73.02926829268293,19.40821550644668,55.30046689182415,21.04963467406543,22.58438758915028,22.97048851100463,2.141,76.35010156588959,21.06886090312329,7.615079273025502,21.00192732153838
10,1972,Cape Verde ,536.1671882887215,8.647669419134878,14.47490343457068,28.6020676943691,72.93390243902439,20.35352043965749,55.45034022013685,20.91480135624863,22.35867326682284,23.08710127639071,1.98,76.36514157638548,21.28965336101728,7.384772355314863,20.95625150240349
10,1973,Cape Verde ,528.8360717500146,8.247586438367353,13.99248133556381,29.3625019853494,73.16268292682928,21.33904856676299,54.06416648229209,20.20701552351112,22.98494991944698,24.466778546574,1.89,74.27118200580321,22.77137812337802,7.746342152552582,20.80046969316333
10,1974,Cape Verde ,511.7679922857356,8.004502946878169,13.98783027136938,29.81362803594723,73.23756097560977,23.88963479338181,52.7973703250106,20.5393224910697,23.91592825158164,26.30303164967106,1.837,73.33669281608032,24.08130451733259,8.033198195601345,20.55604787518942
10,1975,Cape Verde ,524.7420652561589,7.949367736645407,14.43262683689646,27.95717503684909,73.52170731707317,23.70728560778747,54.16228989639992,22.10501877807859,24.74155700620261,25.5492878013011,1.824,76.2673086744785,22.03845291791543,8.429964675308471,21.31651949075498
10,1976,Cape Verde ,520.3169261402896,7.938925314200803,14.4002553177146,27.6045486867075,73.85609756097561,22.40859315724712,53.51501065207751,22.02327300369802,23.9543975054259,25.1483583919938,1.796,75.53828365577553,21.75675014707192,8.577219612251353,21.37951851954577
10,1977,Cape Verde ,517.7603542355572,8.049556014257634,13.34898651569833,28.3197509011469,74.21560975609756,22.89373923679429,53.97574204830961,22.61302698510114,23.32766736131568,24.19219660939268,1.782,76.58876903341076,22.77469459746112,8.433954896468562,20.72735438377102
10,1978,Cape Verde ,566.5568755358738,,,,,,,,,,,,,,
10,1979,Cape Verde ,621.638933217474,,,,,,,,,,,,,,
10,1980,Cape Verde ,840.5445755816254,,,,,,,,,,,,,,
11,1960,China ,662.1404050549418,,,,43.725,,,,,,5.748,,,,
11,1961,China ,552.8932503445247,,,,44.051,,,,,,5.919,,,,
11,1962,China ,550.4378388933116,,,,44.783,,,,,,6.089,,,,
11,1963,China ,590.2906929880484,,,,45.972,,,,,,6.237,,,,
11,1964,China ,644.8181798655411,,,,47.592,,,,,,6.346,,,,
11,1965,China ,701.5932940428002,,,,49.549,,,,,,6.396,,,,
11,1966,China ,746.3162904541746,,,,51.696,,,,,,6.375,,,,
11,1967,China ,706.9206812007157,,,,53.847,,,,,,6.286,,,,
11,1968,China ,674.9144620469716,,,,55.843,,,,,,6.133,,,,
11,1969,China ,712.9738387613454,,,,57.603,,,,,,5.92,,,,
11,1970,China ,778.3518571699162,4.395507983856817,8.321635374627128,36.68626074749956,59.085,2.913351026280018,54.68056184866335,11.29821553511554,25.61276849025827,34.62953332940644,5.648,65.97877738377889,3.02209592886271,3.706790665028952,35.11142305667661
11,1971,China ,794.9613900761499,4.412063983068093,7.76181366762994,38.10899914526436,60.303,2.709986838871473,52.74817136886102,12.13692767983281,26.20811806227795,35.23633122842215,5.322,64.88509904869383,3.362024456426332,3.93178395539094,33.93300500630876
11,1972,China ,798.3318445993759,4.818993888105313,8.121767748001881,39.18272997962702,61.344,3.217283409813351,54.37280951992827,12.47179905249002,26.31249488670633,33.1997717633874,4.956,66.8446085724183,3.967140773901703,3.714151386929948,32.70647233975866
11,1973,China ,838.3949021475385,4.752920687903636,8.148900660329439,39.28960162542632,62.281,4.587591932873838,53.6597243032664,11.83266740785136,25.75347806113276,34.70613014384178,4.57,65.49239171111778,5.141982103685946,3.664465568536391,33.21965024308831
11,1974,China ,835.146331982007,4.67501237711295,7.836480656340618,38.70146403564609,63.134,6.232558553328222,53.56556030233323,12.42069224960748,28.16555283528682,35.03012361704458,4.181,65.98625255194071,5.976962832730857,3.851050286441757,33.72232831176179
11,1975,China ,871.1810954882992,4.882381970718868,6.297088336897515,41.34232604046718,63.915,5.667651755694143,51.80653470715835,12.03751033215835,30.73796524911876,36.90662034673265,3.809,63.8440450393167,5.691377352223427,4.148708669189012,32.23556506004277
11,1976,China ,852.6708821996701,4.922037074215352,5.500903433045573,40.7147159204979,64.631,5.039568449280734,53.51548024121551,12.7383997537311,30.02990722669542,34.24107186638818,3.472,66.2538799949466,5.332665508203348,4.453590309844074,32.64404738004417
11,1977,China ,893.6271470287402,5.083076923076924,7.156923076923078,42.61538461538461,65.27800000000001,4.862392844598864,52.04674668351231,12.85113066108654,29.65555050189514,35.56205713487049,3.18,64.89787734459887,5.181407373973467,4.224615384615384,29.24615384615385
11,1978,China ,977.9515041859929,,,,,,,,,,,,,,
11,1979,China ,1039.409497371015,,,,,,,,,,,,,,
11,1980,China ,1061.052653034187,,,,,,,,,,,,,,
12,1960,Colombia,2496.814494474832,,,,60.556,,,,,,6.451,,,,
12,1961,Colombia,2539.85706832505,,,,61.269,,,,,,6.405,,,,
12,1962,Colombia,2593.78590742971,,,,61.964,,,,,,6.322,,,,
12,1963,Colombia,2597.22762151661,,,,62.63,,,,,,6.201,,,,
12,1964,Colombia,2674.903261470426,,,,63.259,,,,,,6.044,,,,
12,1965,Colombia,2688.808830765559,,,,63.848,,,,,,5.853,,,,
12,1966,Colombia,2750.064421271998,,,,64.399,,,,,,5.63,,,,
12,1967,Colombia,2784.250395933987,,,,64.92400000000001,,,,,,5.383,,,,
12,1968,Colombia,2873.681856284906,,,,65.434,,,,,,5.123,,,,
12,1969,Colombia,2976.452311882521,,,,65.937,,,,,,4.861,,,,
12,1970,Colombia,3094.216435931922,6.489849183097634,20.44705559579595,22.4444128681408,66.43899999999999,33.62895773995355,90.1610725159539,10.12585816103978,16.85186627628308,15.2314617868691,4.611,100.2869306649426,24.35167626626048,5.835930345380906,16.97270260523644
12,1971,Colombia,3194.259299921123,6.814527186071448,20.53098181631608,23.11796998677187,66.946,36.08752619544012,88.27958407291573,11.17681341647242,19.15540032244293,18.05100657295989,4.385,99.45639748938817,23.45269775341745,6.579441888524778,15.3373855266651
12,1972,Colombia,3355.248595011554,6.805697308850986,19.89944911347301,23.59993377261138,67.45999999999999,35.59818253765202,85.65693338362527,11.59192463814788,18.96866968777684,16.33937525383627,4.188,97.24885802177316,26.44294503481083,7.090489280735694,15.14106056779339
12,1973,Colombia,3499.379758258956,6.631609682107799,20.38043141289222,24.5320044283249,67.983,35.86404994725726,83.42266543422568,11.23541614715911,19.18730570456166,17.79392736506341,4.026,94.65808158138479,26.94999446039162,6.859409277082213,15.25459713813526
12,1974,Colombia,3617.679464361387,6.899459352180637,20.50883845113291,25.20851797411808,68.51900000000001,46.80711931397006,90.52939573486721,11.51676303159388,20.80024732975008,19.83279021246697,3.898,102.046158772411,28.99797117440178,7.196264263216196,14.61266392115978
12,1975,Colombia,3620.60103626943,7.271226896987939,18.59227277206287,25.12184141429431,69.072,37.49360977769252,87.68995667659431,12.264801576239,19.03709711468633,16.05173890857657,3.805,99.95475824815415,26.30379180216026,7.12355463166545,15.36554314455414
12,1976,Colombia,3713.288416267554,7.187358670265355,18.15936793753629,24.57895609995365,69.648,33.95511317838471,81.23262139813288,12.88352868625463,20.29278647817904,17.54838797658909,3.741,94.1161500843875,25.29357783665084,7.986429811642394,15.46687479624713
12,1977,Colombia,3793.264063059835,6.527859535467294,19.34620474097381,24.05773240414789,70.242,35.3397317870139,79.84255541249908,12.87676829576327,19.36417507994365,17.9991007468304,3.695,92.71932370826235,27.00908522129617,7.275466645277199,16.82053613324088
12,1978,Colombia,4041.681329423265,,,,,,,,,,,,,,
12,1979,Colombia,4177.124884934029,,,,,,,,,,,,,,
12,1980,Colombia,4257.256580676655,,,,,,,,,,,,,,
13,1960,Costa Rica,2715.497002456688,,,,72.17658536585365,,,,,,2.57,,,,
13,1961,Costa Rica,2722.53230982572,,,,72.43829268292684,,,,,,2.55,,,,
13,1962,Costa Rica,2784.742939085793,,,,72.31975609756098,,,,,,2.55,,,,
13,1963,Costa Rica,2918.673987632056,,,,72.40048780487805,,,,,,2.67,,,,
13,1964,Costa Rica,2961.427150975153,,,,72.48512195121953,,,,,,2.6,,,,
13,1965,Costa Rica,3126.501994817173,,,,72.37073170731709,,,,,,2.61,,,,
13,1966,Costa Rica,3258.491382840562,,,,72.44414634146342,,,,,,2.62,,,,
13,1967,Costa Rica,3348.614007403458,,,,72.92219512195122,,,,,,2.35,,,,
13,1968,Costa Rica,3497.152231708002,,,,73.12146341463415,,,,,,2.12,,,,
13,1969,Costa Rica,3622.191926975283,,,,73.22097560975611,,,,,,2,,,,
13,1970,Costa Rica,3753.911645077594,8.783807829181495,18.26512455516015,21.41548042704626,73.34341463414634,29.9837583745881,55.12470132587885,20.96184779722956,25.42048631174551,26.74636515546672,1.95,76.0865491231084,27.15084409601299,8.63523131672598,5.24644128113879
13,1971,Costa Rica,3889.370510003159,8.162269793924079,17.57762832764232,20.99783288418325,73.41463414634147,28.85011570807699,53.74640176102049,22.36764124851838,24.84619292205226,25.91225941186431,2.04,76.11404300953886,26.82451882372863,8.72444042830525,5.165892315935099
13,1972,Costa Rica,4118.168995354252,8.059443142718427,17.32843602896165,20.43428394514456,73.43902439024392,26.81465973775,51.26820234253541,22.43309032573754,25.98095993161927,26.70750515642711,2.03,73.70129266827294,26.40648130369343,9.005129504147933,5.436992942534073
13,1973,Costa Rica,4318.583695424528,7.995540529077448,17.95239999515275,20.32634117376183,73.68219512195122,29.86686748608161,52.39611629595762,21.96014093219655,25.86805088620532,27.53718296979641,1.92,74.35625722815418,27.97288937898389,8.119751336023558,5.94333563577756
13,1974,Costa Rica,4430.134411196787,7.901289007673816,17.41477868539501,20.64133106040644,73.80829268292683,34.00511037251926,52.76603715586636,23.64748035580488,25.03025878465352,26.93560162148662,1.9,76.41351751167125,30.65647153753051,7.476997370359814,5.773377716353781
13,1975,Costa Rica,4396.007190271042,7.860973359474109,17.46194210587014,20.81795640641218,74.07512195121953,30.33013148503272,53.89209455915106,24.5964725205741,22.5154144487346,22.4715574397826,1.92,78.48856707972514,29.37043693620095,7.000345980855725,4.933110367892977
13,1976,Costa Rica,4506.098683121827,7.570651741647584,18.02053725045315,20.10398395867433,73.73975609756099,32.76949168896427,55.02280478436582,24.09476696071046,24.39314038024056,25.41406734184168,1.75,79.11757174507629,28.23785260204631,6.766492383300611,4.847142743518793
13,1977,Costa Rica,4768.890235845455,7.703528678825268,17.62629965469168,20.11069620084865,74.63243902439027,31.92511669148278,55.35977782610878,23.80138189483546,23.64612785036723,24.40633730948756,1.66,79.16115972094423,28.35761966105098,6.568455761406761,5.294727685066649
13,1978,Costa Rica,4870.078777868851,,,,,,,,,,,,,,
13,1979,Costa Rica,4959.477172774962,,,,,,,,,,,,,,
13,1980,Costa Rica,4910.56593728742,,,,,,,,,,,,,,
14,1960,Denmark ,8811.831477843265,,,,44.038,,,,,,6.461,,,,
14,1961,Denmark ,9311.866392960936,,,,44.469,,,,,,6.493,,,,
14,1962,Denmark ,9747.360551628086,,,,44.892,,,,,,6.527,,,,
14,1963,Denmark ,9731.660339240569,,,,45.309,,,,,,6.561,,,,
14,1964,Denmark ,10559.5750662423,,,,45.727,,,,,,6.595,,,,
14,1965,Denmark ,10953.32170404153,,,,46.166,,,,,,6.629,,,,
14,1966,Denmark ,11159.7707139135,,,,46.654,,,,,,6.665,,,,
14,1967,Denmark ,11436.51318508721,,,,47.203,,,,,,6.702,,,,
14,1968,Denmark ,11836.74727261521,,,,47.814,,,,,,6.739,,,,
14,1969,Denmark ,12530.55041142482,,,,48.476,,,,,,6.774,,,,
14,1970,Denmark ,12685.55134692175,9.172255322936652,45.04789528372708,10.781957761528,49.16,46.55863124390552,72.35103690314362,25.32049425983721,9.844072146293923,9.804956178365297,6.804,97.67153116298084,39.08214390962411,5.433362959299391,4.73404454395703
14,1971,Denmark ,12933.58258484673,8.13188203880746,51.95544867610995,10.06834577956853,49.827,46.43895282679504,72.10171853087604,25.21243311408848,9.791949878496261,9.756066635157252,6.823,97.31415164496453,39.36873455294226,3.778002784256809,5.04999367152177
14,1972,Denmark ,13538.35526753367,8.626106826150048,50.0656955155818,10.72836332476753,50.442,46.78413093651805,73.15498756807962,25.57505270365625,9.649067062323541,9.602515826480703,6.83,98.73004027173587,38.45157484394588,4.301628106956969,4.935732650538818
14,1973,Denmark ,13945.42780057035,10.79294397096631,32.86814770336098,11.56624633723859,50.982,46.45280997786879,71.79640461556251,25.17399696524415,10.09119949454739,10.05628606814513,6.823,96.97040158080667,39.426122328917,8.280021841078233,4.205322122289933
14,1974,Denmark ,13751.22217780242,10.80923452601931,30.44579800313716,12.01064204638651,51.442,46.0799175607745,71.35376341063801,24.88824966070202,9.635583084730188,9.609398013940371,6.803,96.24201307134004,40.2285064754941,7.554807762291992,4.317747365347596
14,1975,Denmark ,13621.12516529604,10.92703958454747,28.78352658796701,12.59467395035131,51.832,47.8196652720888,76.31479466978828,26.66291149193945,9.220418607316949,9.141863394747034,6.77,102.9777061617277,35.70009571561403,6.738062287187463,4.600099114690565
14,1976,Denmark ,14466.36002551751,10.64291247175019,39.3555383429557,10.09759875926424,52.177,45.45884710771618,67.72065577505553,23.97082973764319,11.41759679469846,11.41759679469846,6.729,91.69148551269872,42.349764800319,10.54066615191497,3.699457784483952
14,1977,Denmark ,14655.4361973729,10.85856911168461,23.10991346085232,13.35645749242024,52.513,44.96124030990431,70.02583979339713,24.03100775040074,8.268733850771524,8.268733850771524,6.685,94.05684754379786,42.63565891533492,5.358557256042174,4.658217866055209
14,1978,Denmark ,14825.69319235531,,,,,,,,,,,,,,
14,1979,Denmark ,15313.47717323327,,,,,,,,,,,,,,
14,1980,Denmark ,15227.32556357794,,,,,,,,,,,,,,
15,1960,Djibouti,1771.485232788494,,,,68.81975609756098,,,,,,2.72,,,,
15,1961,Djibouti,1783.132457245373,,,,68.84414634146341,,,,,,2.72,,,,
15,1962,Djibouti,1758.556456655444,,,,68.57780487804878,,,,,,2.68,,,,
15,1963,Djibouti,1773.935811593708,,,,69.01268292682927,,,,,,2.68,,,,
15,1964,Djibouti,1757.825281686349,,,,69.2209756097561,,,,,,2.59,,,,
15,1965,Djibouti,1754.442211511801,,,,68.97780487804877,,,,,,2.48,,,,
15,1966,Djibouti,1761.411506291857,,,,69.47707317073171,,,,,,2.41,,,,
15,1967,Djibouti,1758.009998276557,,,,69.66658536585368,,,,,,2.32,,,,
15,1968,Djibouti,1746.092621969873,,,,69.61634146341464,,,,,,2.14,,,,
15,1969,Djibouti,1742.087920510387,,,,69.50341463414635,,,,,,1.93,,,,
15,1970,Djibouti,2069.079324343273,9.642560582915237,11.77267805724632,29.20991962066337,70.17951219512196,25.74525221522796,54.70479184897752,14.31455936337813,27.59708927694136,31.49098941805958,1.83,69.01935121235565,24.05124124839146,9.059077879092179,12.37161307916487
15,1971,Djibouti,2141.790192153892,9.708767920389315,11.99157873110942,28.04513038081144,70.01756097560977,25.06917577302093,54.05505560678826,15.01024670813977,28.9022145834522,31.61754398808077,1.68,69.06530231492802,22.74485594305979,9.07956403906792,12.40605215203222
15,1972,Djibouti,2150.448220516634,9.387403817427792,12.16076653684313,28.79275727134506,70.70731707317073,24.31933676528277,54.45542005696925,15.13248742218785,29.34613368007259,29.10642982771648,1.58,69.58790746935787,23.83162511073271,9.626006714819681,11.09692608497115
15,1973,Djibouti,2185.018735860921,9.116305936816696,12.29303751965062,29.33264681878379,71.22365853658538,25.0889409755752,53.16291332025587,14.83807382162553,30.29934706641902,30.56916671243844,1.49,68.0009871418814,23.78003329230794,9.866341081072811,10.70602392437787
15,1974,Djibouti,2080.009917307173,8.742525262495443,12.11212922992831,31.20080588009813,71.13487804878049,29.71415466380147,51.29261124389747,15.04869803320303,31.37943354246384,36.58725171253264,1.61,66.34130927710049,25.83754473505809,9.794648424872943,10.21767747747513
15,1975,Djibouti,2065.444501364611,8.539911509788473,12.55227589550882,28.89872113461422,71.67365853658538,28.32433623443869,53.01861793544123,16.89985678087474,32.99548308912636,35.67808747383497,1.68,69.91847471631597,22.23201498292388,10.14000848536275,10.70367901084914
15,1976,Djibouti,2154.37003032949,9.371991013159303,12.61367283620413,28.75254092222103,71.81292682926829,25.82585495998059,53.27189036623818,18.01600776133883,29.56585010914382,29.0177055542081,1.7,71.287898127577,23.64297841377638,8.810313469562427,10.19578474376805
15,1977,Djibouti,1793.932474578521,9.670578952559424,12.22014005325969,28.8243416510504,72.35024390243902,25.62425420957263,53.7234317231626,18.53095858929597,28.96539532417024,27.89145710876387,1.68,72.25439031245857,26.94126486056481,8.551139165598185,9.571949896439492
15,1978,Djibouti,1724.06772552694,,,,,,,,,,,,,,
15,1979,Djibouti,1687.385649967651,,,,,,,,,,,,,,
15,1980,Djibouti,1661.258848823931,,,,,,,,,,,,,,
16,1960,Egypt,991.455184937412,,,,69.86829268292684,,,,,,2.85,,,,
16,1961,Egypt,1030.866796908608,,,,70.11707317073172,,,,,,2.87,,,,
16,1962,Egypt,1074.1589238227,,,,70.31463414634148,,,,,,2.89,,,,
16,1963,Egypt,1120.301486030706,,,,70.51463414634148,,,,,,2.89,,,,
16,1964,Egypt,1166.423647003755,,,,70.66341463414635,,,,,,2.87,,,,
16,1965,Egypt,1213.410078427788,,,,70.81219512195123,,,,,,2.84,,,,
16,1966,Egypt,1192.014058705837,,,,70.96097560975612,,,,,,2.8,,,,
16,1967,Egypt,1151.26029265525,,,,71.16097560975611,,,,,,2.75,,,,
16,1968,Egypt,1145.774930846041,,,,71.30975609756098,,,,,,2.69,,,,
16,1969,Egypt,1201.165921555828,,,,71.45853658536586,,,,,,2.62,,,,
16,1970,Egypt,1254.104623803258,7.982114317524736,14.19631152692729,24.61077091601272,71.65853658536587,15.33433138001806,54.57880527390103,16.85814995990312,25.69128809577611,28.09875713254591,2.55,71.43695523459709,15.79860813628406,7.933629033706252,7.517912618744052
16,1971,Egypt,1283.072476056015,7.926314689642425,14.01531895741073,24.77636411859734,71.90731707317073,15.41768991622005,54.60471230282168,17.20570392944104,25.89691066657485,27.29195515952186,2.47,71.81041623226273,16.31530934441224,8.224495864845967,6.871026595188916
16,1972,Egypt,1283.919199727704,7.793443473747947,13.80431335236283,24.09105325375544,72.10731707317073,15.73401224389858,54.45471703418521,17.25041187197321,26.00594646046784,27.54571117742709,2.38,71.70512890679498,16.48316228533947,8.238906668973273,7.682438082057493
16,1973,Egypt,1294.357285239503,7.851355649944799,13.59329877938489,24.33059521359205,72.35609756097561,16.76838667954417,53.79231301923056,17.45700435131616,26.26408941008599,28.1241091498352,2.28,71.24931737110184,17.39494874257758,8.078388813003262,7.62369876940541
16,1974,Egypt,1316.520685652124,7.94315632011967,14.04797521102682,24.47002884923603,72.60487804878048,21.59487513835277,54.20262368982991,17.88662627896275,26.86240545963525,29.01798639788846,2.18,72.08924996879267,20.48762196859206,7.430281012928733,6.090394272892403
16,1975,Egypt,1420.783034985678,7.947734186137827,13.82338053088972,23.86922192628477,72.85365853658539,17.74781772423803,54.79420096578805,19.43510273952922,25.44514207513642,24.81340663550721,2.09,74.22930370531728,18.70510106621957,7.812433473207148,5.404459246573722
16,1976,Egypt,1606.425465334365,8.131134329217398,13.54723048013783,23.8559874342622,73.10243902439025,20.15261917194854,54.8180023170086,19.74249295221936,25.01894974333207,26.38167329984849,2.01,74.56049526922796,19.21043876649418,7.388127515923043,5.145538052886296
16,1977,Egypt,1766.96358458425,8.164337310988907,13.92288130067164,23.70726193840068,73.35121951219513,20.2872298781627,54.64347864072459,20.03013554722268,24.12348874938052,25.51056874192059,1.94,74.67361418794725,20.10303719117988,7.202527151665326,4.830062092000493
16,1978,Egypt,1843.938085208946,,,,,,,,,,,,,,
16,1979,Egypt,1929.825058224089,,,,,,,,,,,,,,
16,1980,Egypt,2069.28993365501,,,,,,,,,,,,,,
17,1960,Finland ,6230.359400397327,,,,39.587,,,,,,4.384,,,,
17,1961,Finland ,6657.918262346324,,,,39.946,,,,,,4.462,,,,
17,1962,Finland ,6818.966643904865,,,,40.392,,,,,,4.541,,,,
17,1963,Finland ,6993.994882949628,,,,40.944,,,,,,4.619,,,,
17,1964,Finland ,7306.733759198548,,,,41.606,,,,,,4.694,,,,
17,1965,Finland ,7669.600230688393,,,,42.367,,,,,,4.766,,,,
17,1966,Finland ,7824.497928231522,,,,43.204,,,,,,4.834,,,,
17,1967,Finland ,7946.598855689766,,,,44.082,,,,,,4.899,,,,
17,1968,Finland ,8092.997056718634,,,,44.966,,,,,,4.961,,,,
17,1969,Finland ,8877.575406295926,,,,45.842,,,,,,5.021,,,,
17,1970,Finland ,9576.869279446637,4.192034320902508,9.575944562094255,45.79361013943523,46.698,31.57958223803551,29.52777604469701,24.25946842968092,32.52492468275847,32.52492468275847,5.081,53.78724447437794,41.00422163087303,8.048736903375133,15.96469340589967
17,1971,Finland ,9764.698433953639,4.632725122611687,10.12748024514312,44.62256099671407,47.535,43.50213474694975,28.44148337048213,23.12358971942303,32.53942174674179,32.53942174674179,5.143,51.56507308990516,54.69166344260096,7.179611424309264,11.89717350712913
17,1972,Finland ,10447.53954872095,5.548740381615066,15.92540211897199,48.55022099855952,48.363,60.06698207889546,26.88176342070436,21.83047751573151,40.54207524158192,48.96820262940333,5.208,48.71224093643588,60.27461302587184,8.86122507588691,11.13777077177741
17,1973,Finland ,11085.10546645032,4.984863920064929,7.362525395368509,39.39547800585041,49.19,47.89627878504909,36.73007833462494,19.22101179674441,27.72416521974879,38.1992755332029,5.275,55.95109013136933,48.54916610824092,7.104557762861965,9.181091810633747
17,1974,Finland ,11361.29608018123,3.117819931948106,5.457904903561904,51.9808711745908,50.018,35.92834128546494,19.84897474278079,11.4064698976883,35.90222988372023,52.72836505577369,5.343,31.25544464046909,47.45677833684947,7.725832731527134,7.110728562720838
17,1975,Finland ,11441.30275272586,4.718650921261911,6.455081988754927,48.84892777441409,50.846,39.78091415344463,18.89335252629748,15.06071350084807,47.66901937847774,63.83924796598733,5.412,33.95406602714554,40.82428522305942,12.47375998605644,7.33514220223951
17,1976,Finland ,11358.40381372861,4.513766814334506,8.343233999317786,37.5297951826476,51.676,38.29051420387999,13.22212072178266,13.02237083949329,51.70588951068784,74.89083001807434,5.48,26.24449156127596,37.58273073418215,18.55613343134209,4.073712057411027
17,1977,Finland ,11354.52896050604,4.517095848754128,6.572893277492815,39.42045185729139,52.51,42.57975862436748,18.87990343979548,22.30033249589072,41.81155360221941,59.17723603967845,5.543,41.18023593568619,42.54464792816992,8.87795151479259,4.150997667559641
17,1978,Finland ,11558.90086286709,,,,,,,,,,,,,,
17,1979,Finland ,12331.5472779971,,,,,,,,,,,,,,
17,1980,Finland ,12948.95842377972,,,,,,,,,,,,,,
18,1960,France,7397.582861068177,,,,69.31002439024391,,,,,,2.37,,,,
18,1961,France,7718.426413172637,,,,69.50800000000001,,,,,,2.45,,,,
18,1962,France,8067.063153735782,,,,69.69153658536585,,,,,,2.44,,,,
18,1963,France,8362.67136621652,,,,69.85960975609757,,,,,,2.51,,,,
18,1964,France,8819.336669570679,,,,70.01370731707317,,,,,,2.54,,,,
18,1965,France,9165.415043572548,,,,70.15182926829269,,,,,,2.5,,,,
18,1966,France,9544.135790185856,,,,70.27141463414634,,,,,,2.53,,,,
18,1967,France,9907.186574531095,,,,70.37400000000001,,,,,,2.48,,,,
18,1968,France,10267.01806638711,,,,70.46509756097561,,,,,,2.38,,,,
18,1969,France,10885.56440645036,,,,70.55068292682927,,,,,,2.21,,,,
18,1970,France,11410.08898647868,6.793523908420264,14.00856228040941,39.4010825059646,70.63978048780489,16.64552699790237,55.92258172758579,16.14066253171691,29.31889565265423,32.47028696934922,2.03,72.06324425930271,15.17002137432823,8.652315390062642,3.088562578486382
18,1971,France,11844.96109246262,6.782812365215059,13.98647463641188,37.67868667776313,70.7428780487805,16.34576155983582,56.12803343995559,17.23212983570226,30.01734720065204,31.58198510063417,1.92,73.36016327565785,14.6001387452274,9.002014189806044,2.895534246585857
18,1972,France,12263.54595984422,6.82828281505699,14.0802364311053,36.55373865569389,70.86700000000002,16.24142138457609,56.76100048094484,17.58570740162465,29.35388121046118,30.37202598514992,1.71,74.34670788256949,14.59301567361844,9.06858411171859,2.87675694296152
18,1973,France,12824.42390264939,6.661634119623859,13.73659967034169,36.59013311629818,71.01668292682928,16.41038046889354,56.30348981645669,18.26510496862933,27.78381465058144,29.06865273692721,1.54,74.56859478508603,15.39740365259524,8.532895367566356,2.735499763945171
18,1974,France,13112.53492270441,6.464979198710531,13.33108802114515,36.77771220692672,71.19541463414635,18.78740925938664,56.08219837441803,19.6835213358008,25.07885270206242,26.26568483810656,1.51,75.76571971021883,18.28702979596231,7.61228699344783,2.501795246528854
18,1975,France,12957.205078306,6.61735712815169,13.64529673681847,35.27254147214802,71.4017317073171,18.86798649230743,58.5639267649702,20.7926888310952,23.70965937947008,24.24775646562749,1.45,79.3566155960654,17.1575951576623,6.907466374470276,2.642087645022369
18,1976,France,13466.38601155856,6.599428412534872,13.60833036623824,35.5785156730318,71.63414634146342,20.37594948436328,58.45443323128347,20.2647220899034,23.53083203048901,25.3785435018555,1.45,78.71915532118688,18.12129918757844,6.856383311852881,2.667408156795735
18,1977,France,13912.70366692412,6.752830027183104,13.92464967858584,35.24701689369585,71.88368292682928,20.2008551365846,58.74343883480522,20.22754831513546,23.80958978674738,25.01612718179765,1.4,78.97098714994068,18.02929546086506,6.806979958519468,2.579334953920514
18,1978,France,14240.21098128274,,,,,,,,,,,,,,
18,1979,France,14634.38252243052,,,,,,,,,,,,,,
18,1980,France,14766.1585919071,,,,,,,,,,,,,,
19,1960,Gabon,4184.206986200538,,,,68.00317073170733,,,,,,2.02,,,,
19,1961,Gabon,4638.883140799229,,,,68.93609756097563,,,,,,1.94,,,,
19,1962,Gabon,4725.163985029273,,,,67.86585365853659,,,,,,1.79,,,,
19,1963,Gabon,4832.0979818324,,,,68.87414634146343,,,,,,1.82,,,,
19,1964,Gabon,4850.581382853602,,,,69.38097560975611,,,,,,1.82,,,,
19,1965,Gabon,4860.117100053705,,,,69.07121951219513,,,,,,1.82,,,,
19,1966,Gabon,5002.835542532745,,,,69.82243902439025,,,,,,1.89,,,,
19,1967,Gabon,5129.757921094448,,,,69.40707317073171,,,,,,2.01,,,,
19,1968,Gabon,5176.174476849999,,,,69.23024390243904,,,,,,2.06,,,,
19,1969,Gabon,5518.205767426514,,,,69.31463414634148,,,,,,2.04,,,,
19,1970,Gabon,5869.355306943486,9.261066976348758,8.392506808772758,36.27786668876667,69.16463414634148,24.22520584205626,48.40773222917814,18.63006137725744,36.90713483838003,33.62550503123094,1.98,67.03779360643559,23.65062978271986,8.314054226573614,16.79327144538666
19,1971,Gabon,6332.427424615282,9.214175366221644,8.352222645632288,35.91702794656838,69.05243902439025,27.07361623887822,48.15919420503423,18.89236482777408,38.37310001905651,37.69884571767455,1.93,67.0515590328083,23.57177711727915,8.233573395646834,17.42786227397303
19,1972,Gabon,6891.67445786287,9.304062778863488,8.434890174159438,36.32785699251113,69.66463414634147,24.56570741085545,47.3962279800528,17.80363881761373,36.57883729031811,31.77225344256908,1.93,65.19986679766653,26.77919682011398,8.327196174933906,16.54448402654688
